edge_id,source_strut_id,defect_class,k,neighbor_edge_ids,neighbor_defect_classes,neighbor_distances_mm,missing_neighbor_count,broken_neighbor_count,thin_neighbor_count
E_N005621_N006761,11992,missing,3,"[""E_N005607_N006761"",""E_N005621_N005627"",""E_N006755_N006761""]","[""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001]",3,0,0
E_N005621_N006761,11992,missing,5,"[""E_N005607_N006761"",""E_N005621_N005627"",""E_N006755_N006761"",""E_N005607_N005627"",""E_N006741_N006761""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658]",5,0,0
E_N005621_N006761,11992,missing,10,"[""E_N005607_N006761"",""E_N005621_N005627"",""E_N006755_N006761"",""E_N005607_N005627"",""E_N006741_N006761"",""E_N005607_N006747"",""E_N006755_N007895"",""E_N004473_N005627"",""E_N005607_N005613"",""E_N006741_N006747""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,4.560000000000002,4.560000000000002,5.098234988699519,5.098234988699523,5.098234988699523]",10,0,0
E_N006559_N007697,13665,missing,1,"[""E_N006685_N007825""]","[""missing""]",[5.812882245495778],1,0,0
E_N006559_N007697,13665,missing,3,"[""E_N006685_N007825"",""E_N006685_N007839"",""E_N007819_N007825""]","[""missing"",""missing"",""missing""]","[5.812882245495778,5.812882245495778,6.244037155558895]",3,0,0
E_N006559_N007697,13665,missing,5,"[""E_N006685_N007825"",""E_N006685_N007839"",""E_N007819_N007825"",""E_N007819_N007839"",""E_N006685_N006691""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[5.812882245495778,5.812882245495778,6.244037155558895,6.244037155558895,6.244037155558897]",5,0,0
E_N006559_N007697,13665,missing,10,"[""E_N006685_N007825"",""E_N006685_N007839"",""E_N007819_N007825"",""E_N007819_N007839"",""E_N006685_N006691"",""E_N006685_N006705"",""E_N006682_N007825"",""E_N006699_N007839"",""E_N007816_N007825"",""E_N007833_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[5.812882245495778,5.812882245495778,6.244037155558895,6.244037155558895,6.244037155558897,6.244037155558897,6.647285160123644,6.647285160123644,7.027431963384634,7.027431963384634]",10,0,0
E_N006682_N006691,11854,missing,1,"[""E_N006685_N006691""]","[""missing""]",[2.2800000000000002],1,0,0
E_N006682_N006691,11854,missing,3,"[""E_N006685_N006691"",""E_N005548_N006691"",""E_N006682_N007825""]","[""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001]",3,0,0
E_N006682_N006691,11854,missing,5,"[""E_N006685_N006691"",""E_N005548_N006691"",""E_N006682_N007825"",""E_N005551_N006691"",""E_N006685_N007825""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577]",5,0,0
E_N006682_N006691,11854,missing,10,"[""E_N006685_N006691"",""E_N005548_N006691"",""E_N006682_N007825"",""E_N005551_N006691"",""E_N006685_N007825"",""E_N007816_N007825"",""E_N006685_N006705"",""E_N005548_N005557"",""E_N007819_N007825"",""E_N005551_N006705""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56,4.560000000000002,5.098234988699519,5.098234988699521]",10,0,0
E_N006682_N007825,13869,missing,1,"[""E_N007816_N007825""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006682_N007825,13869,missing,3,"[""E_N007816_N007825"",""E_N006685_N007825"",""E_N006682_N006691""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2800000000000002,2.280000000000001]",3,0,0
E_N006682_N007825,13869,missing,5,"[""E_N007816_N007825"",""E_N006685_N007825"",""E_N006682_N006691"",""E_N007819_N007825"",""E_N006685_N006691""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2800000000000002,2.280000000000001,3.224406922210655,3.2244069222106577]",5,0,0
E_N006682_N007825,13869,missing,10,"[""E_N007816_N007825"",""E_N006685_N007825"",""E_N006682_N006691"",""E_N007819_N007825"",""E_N006685_N006691"",""E_N007816_N008959"",""E_N006685_N007839"",""E_N005548_N006691"",""E_N007819_N008959"",""E_N007819_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2800000000000002,2.280000000000001,3.224406922210655,3.2244069222106577,4.559999999999995,4.56,4.560000000000002,5.098234988699516,5.098234988699519]",10,0,0
E_N006685_N006691,11855,missing,1,"[""E_N006685_N006705""]","[""missing""]",[2.2799999999999994],1,0,0
E_N006685_N006691,11855,missing,3,"[""E_N006685_N006705"",""E_N006682_N006691"",""E_N005551_N006691""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N006685_N006691,11855,missing,5,"[""E_N006685_N006705"",""E_N006682_N006691"",""E_N005551_N006691"",""E_N006685_N007825"",""E_N005551_N006705""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N006685_N006691,11855,missing,10,"[""E_N006685_N006705"",""E_N006682_N006691"",""E_N005551_N006691"",""E_N006685_N007825"",""E_N005551_N006705"",""E_N006685_N007839"",""E_N005548_N006691"",""E_N006682_N007825"",""E_N007819_N007825"",""E_N006699_N006705""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56]",10,0,0
E_N006685_N006705,11882,missing,1,"[""E_N006685_N006691""]","[""missing""]",[2.2799999999999994],1,0,0
E_N006685_N006705,11882,missing,3,"[""E_N006685_N006691"",""E_N006699_N006705"",""E_N005551_N006705""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N006685_N006705,11882,missing,5,"[""E_N006685_N006691"",""E_N006699_N006705"",""E_N005551_N006705"",""E_N006685_N007839"",""E_N005551_N006691""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N006685_N006705,11882,missing,10,"[""E_N006685_N006691"",""E_N006699_N006705"",""E_N005551_N006705"",""E_N006685_N007839"",""E_N005551_N006691"",""E_N006685_N007825"",""E_N005565_N006705"",""E_N006699_N007839"",""E_N006699_N006719"",""E_N007819_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.559999999999999,4.559999999999999]",10,0,0
E_N006685_N007825,13868,missing,1,"[""E_N007819_N007825""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006685_N007825,13868,missing,3,"[""E_N007819_N007825"",""E_N006685_N007839"",""E_N006682_N007825""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N006685_N007825,13868,missing,5,"[""E_N007819_N007825"",""E_N006685_N007839"",""E_N006682_N007825"",""E_N006685_N006691"",""E_N007819_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N006685_N007825,13868,missing,10,"[""E_N007819_N007825"",""E_N006685_N007839"",""E_N006682_N007825"",""E_N006685_N006691"",""E_N007819_N007839"",""E_N007816_N007825"",""E_N006685_N006705"",""E_N006682_N006691"",""E_N007819_N008959"",""E_N006699_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.224406922210655,3.2244069222106573,3.2244069222106577,4.559999999999995,4.56]",10,0,0
E_N006685_N007839,13897,missing,1,"[""E_N007819_N007839""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006685_N007839,13897,missing,3,"[""E_N007819_N007839"",""E_N006685_N007825"",""E_N006699_N007839""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002]",3,0,0
E_N006685_N007839,13897,missing,5,"[""E_N007819_N007839"",""E_N006685_N007825"",""E_N006699_N007839"",""E_N006685_N006705"",""E_N007819_N007825""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654]",5,0,0
E_N006685_N007839,13897,missing,10,"[""E_N007819_N007839"",""E_N006685_N007825"",""E_N006699_N007839"",""E_N006685_N006705"",""E_N007819_N007825"",""E_N007833_N007839"",""E_N006685_N006691"",""E_N006699_N006705"",""E_N007819_N008973"",""E_N006699_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999994,2.2800000000000002,2.280000000000001,3.224406922210654,3.224406922210655,3.2244069222106573,3.2244069222106577,4.559999999999995,4.559999999999999]",10,0,0
E_N006699_N006705,11883,missing,1,"[""E_N006699_N006719""]","[""missing""]",[2.2799999999999985],1,0,0
E_N006699_N006705,11883,missing,3,"[""E_N006699_N006719"",""E_N006685_N006705"",""E_N005565_N006705""]","[""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.280000000000001]",3,0,0
E_N006699_N006705,11883,missing,5,"[""E_N006699_N006719"",""E_N006685_N006705"",""E_N005565_N006705"",""E_N006699_N007839"",""E_N005565_N006719""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106564]",5,0,0
E_N006699_N006705,11883,missing,10,"[""E_N006699_N006719"",""E_N006685_N006705"",""E_N005565_N006705"",""E_N006699_N007839"",""E_N005565_N006719"",""E_N006699_N007853"",""E_N005551_N006705"",""E_N006685_N007839"",""E_N007833_N007839"",""E_N006685_N006691""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106564,3.2244069222106564,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56]",10,0,0
E_N006699_N006719,11910,missing,1,"[""E_N006699_N006705""]","[""missing""]",[2.2799999999999985],1,0,0
E_N006699_N006719,11910,missing,3,"[""E_N006699_N006705"",""E_N005565_N006719"",""E_N006699_N007853""]","[""missing"",""missing"",""missing""]","[2.2799999999999985,2.280000000000001,2.280000000000001]",3,0,0
E_N006699_N006719,11910,missing,5,"[""E_N006699_N006705"",""E_N005565_N006719"",""E_N006699_N007853"",""E_N006713_N006719"",""E_N005565_N006705""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106564]",5,0,0
E_N006699_N006719,11910,missing,10,"[""E_N006699_N006705"",""E_N005565_N006719"",""E_N006699_N007853"",""E_N006713_N006719"",""E_N005565_N006705"",""E_N006699_N007839"",""E_N005579_N006719"",""E_N006713_N007853"",""E_N006685_N006705"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106564,3.2244069222106564,3.224406922210658,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N006699_N007839,13896,missing,1,"[""E_N007833_N007839""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006699_N007839,13896,missing,3,"[""E_N007833_N007839"",""E_N006699_N007853"",""E_N006685_N007839""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002]",3,0,0
E_N006699_N007839,13896,missing,5,"[""E_N007833_N007839"",""E_N006699_N007853"",""E_N006685_N007839"",""E_N006699_N006705"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002,2.280000000000001,3.2244069222106537]",5,0,0
E_N006699_N007839,13896,missing,10,"[""E_N007833_N007839"",""E_N006699_N007853"",""E_N006685_N007839"",""E_N006699_N006705"",""E_N007833_N007853"",""E_N007819_N007839"",""E_N006699_N006719"",""E_N006685_N006705"",""E_N007833_N008973"",""E_N006685_N007825""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002,2.280000000000001,3.2244069222106537,3.224406922210655,3.2244069222106564,3.2244069222106577,4.559999999999995,4.56]",10,0,0
E_N006699_N007853,13925,missing,1,"[""E_N007833_N007853""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006699_N007853,13925,missing,3,"[""E_N007833_N007853"",""E_N006699_N007839"",""E_N006699_N006719""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001]",3,0,0
E_N006699_N007853,13925,missing,5,"[""E_N007833_N007853"",""E_N006699_N007839"",""E_N006699_N006719"",""E_N006713_N007853"",""E_N007833_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001,2.280000000000001,3.2244069222106537]",5,0,0
E_N006699_N007853,13925,missing,10,"[""E_N007833_N007853"",""E_N006699_N007839"",""E_N006699_N006719"",""E_N006713_N007853"",""E_N007833_N007839"",""E_N007847_N007853"",""E_N006699_N006705"",""E_N006713_N006719"",""E_N007833_N008987"",""E_N006685_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001,2.280000000000001,3.2244069222106537,3.2244069222106555,3.2244069222106564,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
E_N006713_N006719,11911,missing,1,"[""E_N005579_N006719""]","[""missing""]",[2.280000000000001],1,0,0
E_N006713_N006719,11911,missing,3,"[""E_N005579_N006719"",""E_N006699_N006719"",""E_N006713_N006733""]","[""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001]",3,0,0
E_N006713_N006719,11911,missing,5,"[""E_N005579_N006719"",""E_N006699_N006719"",""E_N006713_N006733"",""E_N006713_N007853"",""E_N005565_N006719""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658]",5,0,0
E_N006713_N006719,11911,missing,10,"[""E_N005579_N006719"",""E_N006699_N006719"",""E_N006713_N006733"",""E_N006713_N007853"",""E_N005565_N006719"",""E_N005579_N006733"",""E_N006699_N007853"",""E_N006713_N007867"",""E_N006727_N006733"",""E_N007847_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,3.224406922210658,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N006713_N006733,11938,missing,1,"[""E_N006727_N006733""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006713_N006733,11938,missing,3,"[""E_N006727_N006733"",""E_N005579_N006733"",""E_N006713_N006719""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N006713_N006733,11938,missing,5,"[""E_N006727_N006733"",""E_N005579_N006733"",""E_N006713_N006719"",""E_N006713_N007867"",""E_N005593_N006733""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N006713_N006733,11938,missing,10,"[""E_N006727_N006733"",""E_N005579_N006733"",""E_N006713_N006719"",""E_N006713_N007867"",""E_N005593_N006733"",""E_N006727_N007867"",""E_N005579_N006719"",""E_N006713_N007853"",""E_N006727_N006747"",""E_N007847_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999,4.559999999999999]",10,0,0
E_N006713_N007853,13924,missing,1,"[""E_N007847_N007853""]","[""missing""]",[2.2799999999999976],1,0,0
E_N006713_N007853,13924,missing,3,"[""E_N007847_N007853"",""E_N006699_N007853"",""E_N006713_N006719""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N006713_N007853,13924,missing,5,"[""E_N007847_N007853"",""E_N006699_N007853"",""E_N006713_N006719"",""E_N006713_N007867"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N006713_N007853,13924,missing,10,"[""E_N007847_N007853"",""E_N006699_N007853"",""E_N006713_N006719"",""E_N006713_N007867"",""E_N007833_N007853"",""E_N007847_N007867"",""E_N006699_N006719"",""E_N006713_N006733"",""E_N007847_N008987"",""E_N006727_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
